the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng
0101000020E61000002278E89857C852C057AF50FDAB044440,0101000020110F00003470B2FA73E75FC130AAC2E513955241,547,173177,Ne 5th/Olney,no,40.036498703381476,-75.13034651472165
0101000020E6100000D166EA5707CE52C0AB6E5D1FEE024440,0101000020110F0000E699E7B51CF15FC16920775B25935241,548,173178,Se Jamestown/Main,no,40.02289192258953,-75.21919820681366
0101000020E6100000FEC8177926CE52C0F63D8EB818034440,0101000020110F0000ABAE5A9651F15FC123A6089A54935241,549,173179,4237 Main,no,40.024191922620886,-75.2210982067372
0101000020E6100000AD95466ED8CA52C0E9E64A575DF84340,0101000020110F0000A0B4D97FB4EB5FC1EEB72C6B6F875241,550,173180,Se 16th/Christian,no,39.940348540852774,-75.1694598855308
0101000020E6100000F849E92DA1C952C05EE17668B0F94340,0101000020110F000055B9BBCEA3E95FC13DF87709E7885241,551,173181,Sw 6th/Market,no,39.950696046874086,-75.15046260625957
0101000020E6100000CCB79CF5F6CD52C08DFF7AE8D3024440,0101000020110F0000694D75E100F15FC19F53C54808935241,552,173182,Ne Shurs/Main,no,40.02209192281507,-75.21819820694435
0101000020E610000063768B0C3FCE52C09C194E3636034440,0101000020110F000094B004557BF15FC11877554F75935241,553,173183,4358 Main Street,yes,40.02509192288855,-75.22259820575123
0101000020E6100000733498EC6CCE52C0A69CEEEA6D034440,0101000020110F000065F97741C9F15FC1A94EDB17B3935241,554,173184,Ce Carson/Cresson,no,40.02679192210171,-75.22539820541151
0101000020E610000056187EB82BCE52C0C79F434523034440,0101000020110F00006FF340805AF15FC15ADB544D60935241,555,173185,Nw Rector/Main,no,40.02451387216529,-75.22141849817248
0101000020E6100000B1343318A1CB52C06B6A5DFEBF054440,0101000020110F0000F10BD65809ED5FC1EC0EC51446965241,556,173186,Ne Duval/Germantown Ave,no,40.044921680081494,-75.18170742989129
0101000020E6100000CF9A0F3CB8CA52C07C8809FA96F64340,0101000020110F0000ED859ECF7DEB5FC1681CC62978855241,557,173187,Sw Mifflin/Passyunk,no,39.92648244348035,-75.16749478839778
0101000020E61000009C627CCD78CD52C001EED64C0F024440,0101000020110F00001CDF3C972AF05FC1CDD9553F2E925241,558,173188,Ridge Ave./ Main Street (Bus stop/United Artist Theatre),no,40.01609192366232,-75.21049821040145
0101000020E61000001C43798D54C852C0C64B2DECD8044440,0101000020110F000061CFBFCE6EE75FC1BAAABCBD45955241,559,173189,Se 5th/Chew,no,40.03786995135992,-75.13016068307883
0101000020E61000007387F63735CE52C059D1B8612C034440,0101000020110F00004DD759A26AF15FC1CEB838686A935241,560,173190,Nw Roxborough/Main,no,40.024791922801064,-75.22199820590122
0101000020E6100000F24F0D5C5DCC52C074477A2344014440,0101000020110F00008530572249EE5FC1557579F64C915241,561,173191,Se Creswell/Midvale,no,40.009891924578284,-75.19319821643856
0101000020E6100000253C793CFACD52C055F6562FD7024440,0101000020110F0000AF44597206F15FC1D7F319EB0B935241,562,173192,Sw Shurs/Main,no,40.02219192262843,-75.21839820708608
0101000020E61000000C5B031863CE52C0AF4C306D50034440,0101000020110F0000B444CD8EB8F15FC1FCC95A6292935241,563,173193,4400 Main Street,no,40.02589192255379,-75.22479820563984
0101000020E6100000B7C9C436A9CB52C031E5500AE2054440,0101000020110F0000FF827E2317ED5FC15ADF6EDA6B965241,564,173194,Ne Johnson/Germantown,no,40.045960702418945,-75.18220299928258
0101000020E61000001861C892AACB52C04CC2B215E1054440,0101000020110F0000738BA17219ED5FC1D0030CCB6A965241,565,173195,Nw Johnson/Germantown,no,40.04593154171434,-75.18228597229279
0101000020E6100000FB9091DF6BC852C0A627183017044440,0101000020110F0000E3678E6B96E75FC1AFB345D76E945241,566,173196,Nw 5th/Fisher,no,40.031957637590764,-75.1315840646311
0101000020E61000006A861ECC63CA52C030AF47AC25F74340,0101000020110F0000ED5CC462EEEA5FC1B2E8FC3316865241,567,173197,Sw Dickinson/Passyunk,yes,39.93083718776904,-75.16234114628756
0101000020E6100000C3CE52C2AECA52C01D110955D5FF4340,0101000020110F0000E88F42B76DEB5FC1DA85E643B68F5241,568,173200,"22nd & Cambria, NW",yes,39.99869788115232,-75.16691644751249
0101000020E61000002FDB9A7461CE52C05FF2C51052F74340,0101000020110F0000531165C6B5F15FC158ABFD5E47865241,569,173201,Sw 58th/Woodland,yes,39.93219194093103,-75.22469821093249
0101000020E6100000129DF7E6F5C352C0F54B6F3589034440,0101000020110F00005326D5AA02E05FC1EDBEC25CD1935241,570,173202,Nw Harbison/Frankford ave,yes,40.02762477812204,-75.06188368016254
0101000020E61000007C72C818B4C352C022CBE7A0A6034440,0101000020110F000085BAE4E392DF5FC1ED5535FEF1935241,571,173203,4910 Botanic Ave.,no,40.02852259939233,-75.0578672368519
0101000020E6100000E269901C94CB52C03EC741048C054440,0101000020110F00002F5B4E4BF3EC5FC140D7F86A0C965241,572,173204,Ne Washington Lane/ Germantown Ave,yes,40.04333546840506,-75.18091501334087
0101000020E61000000CA622B2B3CA52C041FC38E09AF64340,0101000020110F0000B5BEF81976EB5FC1C1A7417B7C855241,573,173205,Ne Mifflin/Passyunk,yes,39.92660143644799,-75.16721776374487
0101000020E61000005CB61A9A7BC352C0BA1EFFEFF1034440,0101000020110F00007F1394ED32DF5FC1E886E68545945241,574,173206,6610 Frankford Ave,yes,40.03082084614785,-75.05441906555774
0101000020E61000008DF09759C3CB52C0E96FFB5D45064440,0101000020110F0000FC8D888843ED5FC1E035460DDA965241,575,173207,6523 Germantown Ave,yes,40.0489919164391,-75.18379821622712
0101000020E6100000940A70CBC1CA52C00EA3801683F64340,0101000020110F00008E1EBC0C8EEB5FC113E0F72262855241,576,173208,Ne Juniper/Passyunk,yes,39.925875485239985,-75.16807828847442
0101000020E6100000C41031DAE9CD52C0C6165E7805FA4340,0101000020110F00000256F09DEAF05FC1FCD7154745895241,577,173209,Se 48th/Spruce,yes,39.95329193681896,-75.2173982123523
0101000020E61000006563CF4B51CE52C04F2BA3C360034440,0101000020110F00000FEFA1539AF15FC1BFDB2381A4935241,578,173210,Sw Levering/Cresson,yes,40.02639050929303,-75.22371192219505
0101000020E61000001FC3A7F3CBCA52C0806BD1127DF64340,0101000020110F00006358774D9FEB5FC10A6ACC795B855241,579,173211,United Savings Bank/ Passyunk south side,yes,39.92569194055159,-75.16869822867419
0101000020E610000063768B0C3FCE52C09C194E3636034440,0101000020110F000094B004557BF15FC11877554F75935241,580,173212,4324 Main Street,yes,40.02509192288855,-75.22259820575123
0101000020E6100000B8AFABA9D5CA52C0E05B0AB675F64340,0101000020110F0000E8A036CCAFEB5FC1DA80735253855241,581,173213,Se Broad/ Passyunk,yes,39.925467257555056,-75.16929094091654
0101000020E61000004360B3EC6CCA52C0FDCC8B8710F74340,0101000020110F0000098EAFE3FDEA5FC1B03414C9FE855241,582,173214,Se Cross/Passyunk,yes,39.93019193960388,-75.1628982307166
0101000020E6100000A4DF742487C852C0B92616D01F034440,0101000020110F000051004CBDC4E75FC1CD3499775C935241,583,173215,Nw 5th/ Roosevelt Blvd,no,40.024408350769086,-75.13324843800962
0101000020E6100000299CAA9889CC52C07652E44E3A014440,0101000020110F0000E179564694EE5FC1831AFB0F42915241,584,173216,Ne Calumet/Ridge,no,40.009591924176604,-75.19589821492322
0101000020E6100000C4E54AF7B2CB52C0E52EC4D403064440,0101000020110F0000765817B427ED5FC1E8FF925791965241,585,173217,Se Cliveden/Germantown,no,40.04699191645867,-75.18279821695529
0101000020E6100000A16C7772ABCE52C0CF0B2C89F3F64340,0101000020110F0000AF840D7533F25FC106C178ACDE855241,586,173218,Ne 61st/Woodland,no,39.92930712366762,-75.22921430265934
0101000020E610000023C0E7C688CE52C02A87EEEA6D034440,0101000020110F000087D80491F8F15FC1D536DB17B3935241,587,173219,Ne Green Lane/Main,no,40.02679192206263,-75.22709820396317
0101000020E610000018FF466E66C852C02D3C440349044440,0101000020110F00001E2BE92C8DE75FC1DE7A7E1BA6945241,588,173220,Nw 5th/Somerville,no,40.03347817260542,-75.1312518781018
0101000020E6100000CA3B27C8D5CE52C06955BE39AEF64340,0101000020110F0000994FF45D7BF25FC1A46745E991855241,589,173221,Sw 63rd/Woodland,no,39.92719194215426,-75.23179820853616
0101000020E6100000E78576AB7BCE52C06320375D67034440,0101000020110F0000E168764DE2F15FC115C712D3AB935241,590,173222,4449 Main,no,40.026591922681085,-75.22629820417897
0101000020E6100000EBEBA9D82DC852C01DD5C214A8FD4340,0101000020110F00004074A30F2DE75FC11C470B8A4C8D5241,591,173223,Se Frankford/York,no,39.98169192803673,-75.12779823869612
0101000020E610000018F73596EFCB52C0D3AD0235E9064440,0101000020110F0000D61389AC8EED5FC1BFBFE6D58F975241,592,173224,Sw Pleasant/Germantown,no,40.05399191504298,-75.18649821538963
0101000020E610000065C6C4745CC852C085106305A6044440,0101000020110F000062F5843B7CE75FC1685DDE460D955241,593,173225,Sw 5th/Olney,no,40.036316560145714,-75.13064307419116
0101000020E6100000772E95EF75C852C0AE791E74AF034440,0101000020110F000033EC2C83A7E75FC15BF902C8FB935241,594,173226,Nw 5th/Lindley,no,40.028791918640636,-75.13219823425776
0101000020E61000003AF9E96E02CF52C0F75F2F4F79F64340,0101000020110F0000736C4036C7F25FC11DB6984E57855241,595,173227,4910 Botanic Ave,no,39.92557706654764,-75.23452351426104
0101000020E61000007AC03CF587CC52C0B73AE44E3A014440,0101000020110F0000552CE57D91EE5FC12E00FB0F42915241,596,173228,4260 Ridge,no,40.00959192413341,-75.19579821522521
0101000020E61000009C2462F5F6C952C0B27EFAB09CF84340,0101000020110F00000F3C1B8335EA5FC17D9E0398B5875241,597,173229,SW 8th & South,no,39.94228183966824,-75.15569815239218
0101000020E610000055588F865FC852C048DDCFC96C044440,0101000020110F000096D3437281E75FC180DA7ACACD945241,598,173230,Se 5th/Tabor,no,40.034569956299094,-75.13083042143383
0101000020E610000003842CE8A7CA52C0E351911E10004440,0101000020110F00001A12A91362EB5FC12B98F570F78F5241,599,173231,Nw 22nd/Indiana,no,40.000491925198524,-75.16649822566255
0101000020E6100000E816BC207EC852C02ED46FDF49034440,0101000020110F0000352F666DB5E75FC10B948E1D8B935241,600,173233,Se 5th/Rockland,no,40.02569191894905,-75.13269823425401
0101000020E61000008AABAC255ECE52C01A06A1265DF74340,0101000020110F0000D95ACC27B0F15FC1C75629A653865241,601,173234,Ne 58th/Woodland,no,39.932530239701194,-75.22449628698647
0101000020E610000078A3198231C952C06A16356D99F94340,0101000020110F0000F796751FE6E85FC1583E8A93CD885241,602,173235,Ne 2nd/ Market,yes,39.949994707986505,-75.1436467409493
0101000020E610000006526A9E9BCC52C0C7E799D8EAFA4340,0101000020110F0000992841E3B2EE5FC122760C6C438A5241,603,173236,Sw 38th/Lancaster,yes,39.96029193415557,-75.19699821837284
0101000020E6100000920B1FD693CB52C01CA3EC968A054440,0101000020110F000081DDA6D3F2EC5FC14B47ADD50A965241,604,173237,Nw Washington Ln/Germantown,yes,40.04329191736744,-75.18089821845777
0101000020E6100000DADDAA6BD7CA52C0AA7AA17952F64340,0101000020110F0000480794C8B2EB5FC1A8F8A64C2C855241,605,173238,Ne Broad/Snyder on Snyder,yes,39.92439194092488,-75.16939822851364
0101000020E610000052CD9A965FCE52C090D617FC58F74340,0101000020110F00002E9D769AB2F15FC15104E1084F865241,606,173239,"58th & Woodland, SE - Not at location",yes,39.93240309871646,-75.22458424680124
0101000020E6100000062918639FCA52C0FF64953869004440,0101000020110F00004A9DE09A53EB5FC1FCC8B73A5A905241,607,173241,Sw 22nd/Allegheny,no,40.00321109099058,-75.16597821578407
0101000020E610000031E9FC274CCE52C0990BE20A40034440,0101000020110F00005180939891F15FC121DE733680935241,608,173242,Nw Grape/Main,yes,40.02539192235344,-75.22339820574122
0101000020E6100000BE2B3B3223CE52C0EA696BFF1B034440,0101000020110F0000178D76054CF15FC1EFF1653C58935241,609,173243,Se Rector/Main,yes,40.024291922996625,-75.22089820650487
0101000020E6100000440CAFC53BCE52C0F81877DF49034440,0101000020110F0000DAE520C475F15FC1D5A3961D8B935241,610,173244,Sw Cresson/Cotton,yes,40.025691922333806,-75.2223982057049
0101000020E61000007267E9BDFECE52C06908413E73F64340,0101000020110F000007FE11F1C0F25FC13E92C39650855241,611,173245,Sw 65th/Woodland,yes,39.92539194274361,-75.23429820817344
0101000020E6100000F59F15F890CE52C0A5178F8710F74340,0101000020110F0000C8F0497B06F25FC1FAD917C9FE855241,612,173246,Sw 60th/Woodland,yes,39.93019194113666,-75.22759821044731
0101000020E6100000130FEECF12CE52C078CBAB81FE024440,0101000020110F00003239053130F15FC19287328737935241,613,173247,Nw Lock/Main,yes,40.02339192284029,-75.21989820716799
0101000020E61000008B15E567F0CD52C0748AA591E7024440,0101000020110F0000B3BFAFBFF5F05FC19B60C9161E935241,614,173248,Se Shurs/Cresson,yes,40.02269192297982,-75.21779820796489
0101000020E6100000EDB19B139ECA52C0A883079CBEF64340,0101000020110F00003335056151EB5FC139B1780EA4855241,615,173249,Ne Moore/Passyunk,yes,39.92769193999203,-75.16589822964279
0101000020E61000000911EB062DCA52C07BF5381C76F74340,0101000020110F000033A0585A91EA5FC1DBD83E4B6F865241,616,173250,Ne 9th/Passyunk,yes,39.933291938602416,-75.1589982314655
0101000020E61000001251B82D5ECE52C0E1AA52264D034440,0101000020110F000035DF7635B0F15FC17965F7BF8E935241,617,173251,Ne Levering/Main,yes,40.02579192196368,-75.22449820518185
0101000020E61000001BAC8421BFCE52C0CE799FD0CCF64340,0101000020110F00008DA763E454F25FC1EE1E0DCAB3855241,618,173252,Se 62nd/Woodland,yes,39.92812545573143,-75.23041570621756
0101000020E61000002D9FFEE46DCC52C007AF275215014440,0101000020110F000001696B3865EE5FC1B749C40C19915241,619,173253,Ne East River road/ Midvale,yes,40.00846316278153,-75.1942074286023
0101000020E6100000CE56025C2CCC52C02BFCA3DD93074440,0101000020110F0000678005E7F5ED5FC1CC5EF0324D985241,620,173254,7147 Germantown Ave,no,40.059200005598846,-75.19020748356272
0101000020E61000001093190FD9CA52C049EBA07952F64340,0101000020110F000052C60691B5EB5FC1DF59A64C2C855241,621,173255,Ne Broad/Snyder,no,39.92439194066407,-75.16949822900301
0101000020E6100000CC2C19A4DACA52C024FFB68776F64340,0101000020110F00006302F540B8EB5FC1300BA93A54855241,622,173258,Sw Broad/Passyunk,no,39.92549225268729,-75.1695947881555
0101000020E61000004844E0CBBCCB52C0D14419272B064440,0101000020110F000043EFC26638ED5FC1D35CBBF7BC965241,623,173259,Nw Upsal/Germantown,no,40.048191916788376,-75.18339821721122
0101000020E6100000C4396D1659CA52C07D6DF30CD9F84340,0101000020110F000078EFB931DCEA5FC199F51E75F8875241,624,173260,Ne 12th/ Lombard,no,39.94412385831945,-75.1616874758393
0101000020E610000051C3B3912ACC52C0BBC6E85290074440,0101000020110F00006F818ADCF2ED5FC10A1CCA4449985241,625,173261,Sw Durham/Germantown,no,40.05909191480665,-75.19009821467377
0101000020E6100000126663F9DDCA52C009F4E8EB4BF64340,0101000020110F00009C1B5BEABDEB5FC1AB82A60A25855241,626,173262,Sw Broad/Snyder,no,39.924191941019735,-75.16979822832971
0101000020E6100000613C10FB99C852C02D451D9256FC4340,0101000020110F0000EBDEFABCE4E75FC1ECB2CD79D68B5241,627,173263,Sw Frankford/Master,no,39.97139192990503,-75.13439823709042
0101000020E6100000FB3E46A6FACA52C05F492CBB54F54340,0101000020110F0000B7F4969FEEEB5FC168D6FC4D13845241,628,173264,Sw Broad/Oregon,no,39.916648289322204,-75.17154843196833
0101000020E61000001DFDEE23F6CB52C07F990A2500074440,0101000020110F0000DAFD50CE99ED5FC12F314F49A9975241,629,173265,Sw Carpenter/Germantown,no,40.054691915679534,-75.18689821566336
0101000020E610000001FDA0CBBECA52C0915F748A6EF74340,0101000020110F0000D2C988F488EB5FC1E675F9E866865241,630,173267,Nw Broad/Reed,no,39.93306093866625,-75.16789522859109
0101000020E6100000A04F6FDF62CA52C003157222DFF94340,0101000020110F0000BA16BCD0ECEA5FC1C1F215CE1A895241,631,173268,SE Juniper/Market,yes,39.95212202616133,-75.16228471632212
0101000020E61000001D6696139ECA52C014A9140A62004440,0101000020110F00003736FC6051EB5FC1CD0B4F4452905241,632,173269,Se 22nd/Allegheny,no,40.00299192436992,-75.16589822471038
0101000020E6100000E79CE4DDAFCA52C0302D00F7D7FF4340,0101000020110F00000272EE986FEB5FC12CB3192FB98F5241,633,173272,Nw 22nd/Cambria,no,39.99877822407359,-75.16698405576209
0101000020E610000031E3D3D21BCC52C0A529061C76074440,0101000020110F0000C66C89D0D9ED5FC18746242E2C985241,634,173273,Se Mount Pleasant/Germantown,no,40.058291914948576,-75.18919821445594
0101000020E6100000BB7E063883C852C00CA980F51E034440,0101000020110F00005B622B13BEE75FC14AEB2B855B935241,635,173274,Ne 5th/ Roosevelt Blvd,no,40.02438229353183,-75.13300896295816
0101000020E61000000858D8B6F9CA52C00C24479A5EF54340,0101000020110F00005F18E508EDEB5FC12AB1563C1E845241,636,173275,Nw Broad/Oregon,yes,39.91694954370186,-75.17149134757358
0101000020E6100000328AE7DFFBCD52C0C40A11BDDD024440,0101000020110F00007F54CB3A09F15FC153A3C62F13935241,637,173276,4001 Main St./ Manayunk,no,40.022391923257175,-75.21849820720016
0101000020E610000059D2D19CDFCA52C06B8FA07952F64340,0101000020110F0000C45ECDB2C0EB5FC120F4A54C2C855241,638,173277,Nw Broad/Snyder,yes,39.92439194049697,-75.16989822855375
0101000020E6100000EF26D66E5BC852C0B2C44884AD044440,0101000020110F000016EF997E7AE75FC18202749715955241,639,173280,Nw 5th/Olney,yes,40.036545310527245,-75.13058062470712
0101000020E610000087981981ECCC52C078930C4C3FFB4340,0101000020110F00000762A4473CEF5FC13493AFFFA08A5241,640,173283,Sw 40th/Lancaster,no,39.96286917318406,-75.20193507670966
0101000020E61000009ED83DAA2ECE52C0965DDB1A29034440,0101000020110F0000648192805FF15FC1815ED9C566935241,641,173284,Ne Roxborough/Main,no,40.02469192229471,-75.22159820594467
0101000020E61000005553D8F7F4CA52C09F41E80356F54340,0101000020110F0000135318F9E4EB5FC1827C01BA14845241,642,173285,Se Broad/Oregon,yes,39.9166874774994,-75.17120166898287
0101000020E6100000CC28AB6BD7CA52C0B781E8EB4BF64340,0101000020110F0000968694C8B2EB5FC10E04A60A25855241,643,173286,Se Broad/Snyder,yes,39.92419194081179,-75.16939822878629
0101000020E6100000567F6A6678CA52C038550FB7D1F94340,0101000020110F000052DBB06111EB5FC1E2E902F00B895241,644,173287,City Hall/South entrance,yes,39.951712496268044,-75.1635986366285
0101000020E61000000CD57C51EFCA52C0035D16E481F54340,0101000020110F000047BA4F60DBEB5FC1B7E1E34F45845241,645,173288,Se Broad/Shunk,no,39.91802645770988,-75.17085683050772
0101000020E61000001D2A536FBECB52C0D4A187B4C2FC4340,0101000020110F000042CC3C2F3BED5FC1BB9AB6504E8C5241,646,174206,Nw 29th/Girard,yes,39.97469193098701,-75.18349822160276
0101000020E61000005F8E19A057CA52C0132D633636FB4340,0101000020110F0000ECFEE4B5D9EA5FC1E3B0ABEE968A5241,647,174207,Nw Broad/Spring Garden,yes,39.96259193270284,-75.16159822936741
0101000020E61000003BC2E4CBBCCB52C01A8BCE26BCFC4340,0101000020110F00009290CA6638ED5FC148A2570D478C5241,648,174208,Se 29th/Girard,yes,39.97449193081975,-75.18339822139471
0101000020E6100000CEC5CA49DAC352C07A73A0688B034440,0101000020110F0000379320C3D3DF5FC1A8456ACDD3935241,649,174209,Se Robbins/Frankford ave,yes,40.027691915841345,-75.06019825746554
0101000020E61000004E8D7E91BBC252C031C5788D91044440,0101000020110F00000CDB55BDECDD5FC1D90E6692F6945241,650,174210,Se Wellington/Frankford ave,yes,40.035691913575995,-75.04269826277343
0101000020E6100000740B300AA5C952C0890CDB5E23014440,0101000020110F0000D1916B5DAAE95FC1A2B3DFA028915241,651,174211,Se Germantown/Erie,yes,40.008891922910216,-75.15069822971219
0101000020E610000072DD94C098C352C07AA166D6BF034440,0101000020110F0000E2C8587164DF5FC1E27C1EF40D945241,652,174212,Se Hellerman/Frankford ave,yes,40.029291916001014,-75.05619825875854
0101000020E61000000DD33972C7C952C09B2373552A004440,0101000020110F00005669C2CEE4E95FC1E6D64B8114905241,653,174213,Se Broad/Alleghney,yes,40.001291924686676,-75.15279822966495
0101000020E6100000FBFE9FC619C952C0C2A5F201B6FB4340,0101000020110F00002545A7CFBDE85FC1ED3A088B248B5241,654,174214,Se 3rd/Wildley,yes,39.96649193141958,-75.14219823479282
0101000020E6100000EF3FAA2597C252C009D8BD9DB7044440,0101000020110F00008180DFDFAEDD5FC18E8372CB20955241,655,174215,Ne Cottman/Frankford ave,yes,40.03685352105828,-75.0404752886386
0101000020E610000006CB9B5D9EC252C01B67DFD1B5044440,0101000020110F00002085CA22BBDD5FC1F3C552CD1E955241,656,174216,Sw Cottman/Frankford ave,yes,40.036798700412156,-75.04091587270895
0101000020E61000000AAF425DAACC52C0B1615D3CB7084440,0101000020110F0000AC7A35EFCBEE5FC1184F998990995241,657,174217,7725 Germantown/Midnight Kitchen Bakery,yes,40.06809191283845,-75.19789821159443
0101000020E610000010DA44906EC252C05619AF16D3044440,0101000020110F00009A3670F069DD5FC1D88C02453F955241,658,174218,Se Bleigh/Frankford ave,yes,40.037691913125556,-75.03799826358613
0101000020E6100000C263F8DB7ACB52C0EC61169196F74340,0101000020110F000058FC8A66C8EC5FC16032393E93865241,659,174220,1410 Point Breeze Ave,no,39.9342824324884,-75.17937373406224
0101000020E6100000C3D17FBCEFC852C082AC107864FF4340,0101000020110F00007C95196776E85FC12DE82D24398F5241,660,174221,Nw 5th/Cambria,no,39.99525357069162,-75.1396323440777
0101000020E6100000C080B1A2F1C252C0A371B41F5D044440,0101000020110F0000B836019448DE5FC11D484E6ABC945241,661,174222,Sw Brighton/Frankford ave,no,40.03409191427934,-75.04599826177855
0101000020E610000033D560F525CB52C025197A3283044440,0101000020110F000030B8263038EC5FC1A562E0A5E6945241,662,174223,Mid bk Germantown ave bet Chelten/Armat w/s,no,40.03525382005527,-75.17419180351571
0101000020E61000000B53908345C352C039346ADC22044440,0101000020110F00001CFDD50DD7DE5FC168B0EEC97B945241,663,174243,Nw Knorr/Frankford ave,no,40.03231387315504,-75.05111779302767
0101000020E6100000CDA8C24B2DCB52C0440CCB242AF84340,0101000020110F0000F9B6C5A644EC5FC1EE9F10B536875241,664,174244,SE 19th and Washington Ave,no,39.938786124367226,-75.17463964471536
0101000020E61000007F4F0049D5C352C04BE4ED4E93034440,0101000020110F000002389343CBDF5FC17BC96B90DC935241,665,174245,Nw Robbins/Frankford ave,no,40.02793299308595,-75.05989289312673
0101000020E61000003A55956A8AC252C0B83961B4C2044440,0101000020110F000080ACFE3F99DD5FC118014E182D955241,666,174246,Nw Aldine/Frankford ave,no,40.037191913102504,-75.039698263009
0101000020E610000036C78C62ABC252C01B4B1E77C3044440,0101000020110F0000D69A2040D1DD5FC1036353F02D955241,667,174247,3526 Cottman Ave,no,40.037215127746286,-75.04171050784939
0101000020E6100000DE3A58F621CC52C0E3105A3EA7F64340,0101000020110F0000D9A0EA3DE4ED5FC1099FBB2D8A855241,668,174248,Ne Snyder/Point Breeze,no,39.92697886846306,-75.18957289329725
0101000020E610000098B6CEB552CA52C0DDE23F7D39FB4340,0101000020110F0000B1EE8E5CD1EA5FC102C231909A8A5241,669,174267,Ne Broad/Spring Garden,yes,39.96269193286364,-75.16129822909204
0101000020E6100000968C6C4359CE52C02F478A741E054440,0101000020110F0000E93C1FDCA7F15FC1B9E7F4DF92955241,670,174268,Ne Ridge/Cinnaminson,yes,40.03999192001208,-75.22419820404534
0101000020E6100000DE48AB5132CA52C0B637866C55FC4340,0101000020110F000031DF86579AEA5FC1690E7134D58B5241,671,174269,Sw Broad/Girard,no,39.97135693124385,-75.15932122923866
0101000020E61000006A2CA19433CA52C02A07424B53FC4340,0101000020110F0000F8951B7C9CEA5FC13EF92AD8D28B5241,672,174270,Se Broad/Girard,yes,39.97129193042777,-75.15939822902297
0101000020E6100000AFA013366ACF52C0C3957C7526FB4340,0101000020110F00004E3D407D77F35FC11903ED79858A5241,673,174271,Nw 60th/Market,yes,39.96211117347004,-75.24085761944546
0101000020E6100000EF786C7239C852C03A115F8C7BFE4340,0101000020110F0000401B13C440E75FC1559603F0368E5241,674,174272,Se Seargent/Kensington,yes,39.98814539567907,-75.12850628464706
0101000020E61000005A0C9AB0AFC352C0533B839FA5034440,0101000020110F0000B36890678BDF5FC101DDB8E0F0935241,675,174273,Ne Levick/Frankford ave,yes,40.0284919157772,-75.05759825748228
0101000020E61000005A5C70079CC352C034B1AC48B9034440,0101000020110F000013043B026ADF5FC164C741AF06945241,676,174275,Ne Passmore/mid block/Frankford ave,yes,40.029091915438045,-75.05639825794916
0101000020E610000045B407F43ACC52C09AEFDF6357FA4340,0101000020110F0000F96E07B10EEE5FC1BDB55F0AA0895241,677,174276,Nw 34th/Market,yes,39.95579193529484,-75.19109822037088
0101000020E61000006490CE6BE8CD52C0965678828D044440,0101000020110F0000D4EF982FE8F05FC1B88E4F16F2945241,678,174277,Ne Ridge/Leverington,yes,40.03556853176012,-75.2173108594157
0101000020E61000004036D955DCCE52C05B79D9BDBB054440,0101000020110F00001642B07F86F25FC15F62285D41965241,679,174278,Se Ridge/Domino Ln.,yes,40.044791918934344,-75.23219820224858
0101000020E610000004BC30CA00CE52C05BF92152B2044440,0101000020110F0000FE971E9411F15FC16069B2EB1A955241,680,174279,Sw Ridge/Hermitage,yes,40.03669191988839,-75.21879820594046
0101000020E61000008EBDD646B6C252C01EC4561899044440,0101000020110F00000E1151C0E3DD5FC111D43DF0FE945241,681,174280,Ne Wellington/Frankford ave,yes,40.03592209087968,-75.04237528773066
0101000020E61000009E9984CE3ACD52C0F58C3AA6E0F74340,0101000020110F0000E63CCD48C1EF5FC14F87B14CE5865241,682,174281,Ne 32nd/Market,no,39.93654325350682,-75.20671427678323
0101000020E610000084D76A38F7C852C07FB4C0A4FCFE4340,0101000020110F0000F1C37A1D83E85FC1E748E20AC68E5241,683,174282,Ne 5th/Lehigh,no,39.992085069746274,-75.14008913453841
0101000020E6100000745428AE15C352C04717A83F2F044440,0101000020110F000032FBC7CD85DE5FC14632828789945241,684,174283,Se Longshore/Frankford,no,40.032691914630554,-75.04819826067416
0101000020E6100000B89E0CB4C2CB52C0B243BFCC36FA4340,0101000020110F0000FF03576F42ED5FC1FD738AEE7B895241,685,174284,Sw 30th/Market,no,39.95479735697826,-75.18375874741002
0101000020E6100000ADC1E44E7DCE52C05D55EAA673054440,0101000020110F0000A559E815E5F15FC133FE6163F1955241,686,174285,Sw Ridge/Parker,no,40.04259191934646,-75.22639820422656
0101000020E6100000F02D8748EBCD52C051B52CAB8F044440,0101000020110F000094B1320CEDF05FC18A94677BF4945241,687,174286,Sw Ridge/Leverington,no,40.0356344192793,-75.21748555375211
0101000020E6100000BCAB97EF75C852C007CE4BF010FE4340,0101000020110F0000AA263183A7E75FC1E125BBC3C08D5241,688,174287,Ne Jasper/Kensington,no,39.98489192677885,-75.13219823657613
0101000020E61000004EF4E7A824C252C0A1611D490B054440,0101000020110F00009324FF67ECDC5FC19814039C7D955241,689,174288,Se Sheffield/Frankford ave,no,40.039406909319275,-75.03348753597058
0101000020E61000001FD8F2CBBACB52C0D33911A237FA4340,0101000020110F00004082330135ED5FC1258EE3DA7C895241,690,174289,"30th & Market, SW",no,39.954822786723206,-75.18327616420036
0101000020E61000008E58F203BFC952C0839123D184F94340,0101000020110F00005E7AB47CD6E95FC145DD5BBEB6885241,691,174290,Se 7th/Chestnut,no,39.949365751616845,-75.15228365580171
